element_id,x_demo_m,y_demo_m,z_demo_m,layer_id,layer_name,log10_K_demo,K_demo_m_per_s
1500,441.866,749.639,337.925,2,middle,-7.65808,2.1974550493212233e-08
1501,266.931,879.272,383.45,2,middle,-7.42435,3.764003338891144e-08
1502,288.758,524.501,371.252,2,middle,-7.73421,1.844123490789544e-08
1503,27.222,457.998,327.428,2,middle,-7.47698,3.334417679705516e-08
1504,495.016,739.505,329.168,2,middle,-7.73781,1.828900168814275e-08
1505,207.624,791.909,351.687,2,middle,-7.48039,3.308338964999796e-08
1506,-167.533,511.516,258.815,2,middle,-7.65147,2.231156324977687e-08
1507,187.026,269.672,301.672,2,middle,-7.54306,2.8637822964295366e-08
1508,-180.642,201.394,270.565,2,middle,-7.43859,3.6425875593601544e-08
1509,74.108,215.808,357.138,2,middle,-7.17689,6.654416808289126e-08
1510,157.83,76.692,317.397,2,middle,-7.40502,3.9353195222234136e-08
1511,621.96,399.26,342.582,2,middle,-7.63096,2.339052663450308e-08
1512,-92.102,902.234,361.052,2,middle,-7.20601,6.222859563405269e-08
1513,485.243,883.447,416.564,2,middle,-7.50559,3.121835392936976e-08
1514,-86.599,100.369,248.591,2,middle,-7.40787,3.909579060788775e-08
1515,581.233,443.731,315.212,2,middle,-7.52768,2.967016763046271e-08
1516,413.456,271.936,298.599,2,middle,-7.76698,1.7100940660190462e-08
1517,-137.616,709.911,313.338,2,middle,-7.4001,3.9801551354267236e-08
1518,445.657,467.452,343.282,2,middle,-7.74972,1.7794262788110134e-08
1519,224.834,69.139,389.587,2,middle,-7.42838,3.7292371333838134e-08
1520,-130.961,198.659,223.901,2,middle,-7.38822,4.0905339358298345e-08
1521,320.219,519.77,355.68,2,middle,-7.61975,2.4002141957747367e-08
1522,105.774,415.4,251.269,2,middle,-7.52394,2.9926780618027277e-08
1523,133.402,762.012,318.607,2,middle,-7.12488,7.501014413886315e-08
1524,229.61,197.849,277.95,2,middle,-7.53708,2.9034877629893807e-08
1525,480.082,904.401,405.743,2,middle,-7.61897,2.4045288932417677e-08
1526,96.926,566.134,327.992,2,middle,-7.55167,2.807566165445366e-08
1527,68.916,86.123,336.777,2,middle,-7.29903,5.0230789012412914e-08
1528,462.217,120.809,326.379,2,middle,-7.63223,2.3322226027338668e-08
1529,48.052,117.156,316.639,2,middle,-7.17157,6.73643308246952e-08
1530,-96.772,310.551,294.546,2,middle,-7.56917,2.696683637415996e-08
1531,123.603,197.833,314.472,2,middle,-7.32875,4.6908333051147697e-08
1532,344.282,741.247,354.941,2,middle,-7.59583,2.5361211741424885e-08
1533,365.058,349.159,342.009,2,middle,-7.77607,1.6746729288873348e-08
1534,-136.017,474.64,234.756,2,middle,-7.6929,2.0281496644785736e-08
1535,519.666,751.442,370.977,2,middle,-7.73076,1.8588313995033487e-08
1536,-134.102,174.157,306.822,2,middle,-7.32594,4.7212826368819815e-08
1537,-50.642,675.363,339.573,2,middle,-7.38745,4.097792846815017e-08
1538,368.862,400.171,379.567,2,middle,-7.89998,1.2589833887868537e-08
1539,226.89,80.674,371.74,2,middle,-7.35094,4.457178223368324e-08
1540,545.815,469.328,267.376,2,middle,-7.87831,1.3233965556847654e-08
1541,323.925,477.189,274.98,2,middle,-7.81921,1.516316985896438e-08
1542,474.46,826.677,307.617,2,middle,-7.62808,2.3546155077395486e-08
1543,354.717,861.68,395.471,2,middle,-7.46187,3.452470687679847e-08
1544,90.341,754.72,359.433,2,middle,-7.2495,5.6298911739424295e-08
1545,246.366,835.891,341.762,2,middle,-7.37468,4.220073353956682e-08
1546,-119.853,292.192,238.123,2,middle,-7.34941,4.4729083545377337e-08
1547,10.881,540.01,270.484,2,middle,-7.47891,3.319632440505054e-08
1548,-11.98,202.59,249.658,2,middle,-7.28001,5.2479537625054886e-08
1549,-186.375,583.221,252.684,2,middle,-7.68409,2.0697123923445576e-08
1550,626.651,726.431,303.635,2,middle,-7.44479,3.5909553075441805e-08
1551,308.202,199.033,300.298,2,middle,-7.65745,2.2006450536782427e-08
1552,36.125,388.768,242.587,2,middle,-7.40715,3.916065976200886e-08
1553,509.312,910.178,314.922,2,middle,-7.50986,3.091291786645696e-08
1554,606.875,428.081,351.38,2,middle,-7.74082,1.8162682870048966e-08
1555,199.918,447.49,335.288,2,middle,-7.46825,3.402122913846934e-08
1556,31.252,106.858,349.565,2,middle,-7.18454,6.538227079346254e-08
1557,408.308,682.57,345.594,2,middle,-7.67438,2.1165084173412157e-08
1558,-154.235,329.976,293.563,2,middle,-7.5297,2.9532485540555084e-08
1559,-40.138,156.33,270.992,2,middle,-7.37534,4.213664953155661e-08
1560,70.687,82.111,316.183,2,middle,-7.11025,7.758004014561827e-08
1561,-122.299,752.873,272.593,2,middle,-7.26116,5.4807500942611314e-08
1562,134.139,580.346,265.3,2,middle,-7.43203,3.6980263383698995e-08
1563,560.521,890.219,313.627,2,middle,-7.58742,2.5857111012824476e-08
1564,-48.925,160.173,303.493,2,middle,-7.25687,5.5351577165151935e-08
1565,477.118,270.469,338.528,2,middle,-7.68141,2.0825239274754303e-08
1566,-82.156,412.736,301.951,2,middle,-7.51333,3.0666908683451155e-08
1567,384.416,780.999,351.921,2,middle,-7.54979,2.8197460697758632e-08
1568,392.238,365.504,382.067,2,middle,-7.77438,1.681202394925732e-08
1569,-22.872,338.078,297.119,2,middle,-7.3777,4.190829574049906e-08
1570,571.474,208.175,301.006,2,middle,-7.58026,2.628693795030423e-08
1571,-135.603,131.996,307.675,2,middle,-7.17364,6.704401275013372e-08
1572,115.268,737.822,373.729,2,middle,-7.29042,5.12365642811543e-08
1573,-3.74,620.491,296.909,2,middle,-7.52911,2.9572633431310317e-08
1574,171.843,459.704,263.984,2,middle,-7.631,2.3388372386593537e-08
1575,113.052,309.351,340.179,2,middle,-7.42115,3.791839968413408e-08
1576,-27.448,540.363,248.609,2,middle,-7.34262,4.543389813642477e-08
1577,334.646,588.935,385.408,2,middle,-7.76143,1.7320881878829858e-08
1578,105.958,731.449,346.222,2,middle,-7.31398,4.853108490380446e-08
1579,254.463,868.07,327.919,2,middle,-7.40775,3.910659466661318e-08
1580,128.264,860.958,347.476,2,middle,-7.22356,5.976404719024104e-08
1581,-17.211,278.992,245.22,2,middle,-7.29761,5.03952959533325e-08
1582,35.822,367.243,245.507,2,middle,-7.33635,4.609459462893817e-08
1583,544.255,804.104,395.478,2,middle,-7.56124,2.7463760301865228e-08
1584,82.093,355.773,247.882,2,middle,-7.37481,4.218810322861985e-08
1585,-49.091,781.365,287.387,2,middle,-7.15472,7.002933462940672e-08
1586,106.383,243.537,277.789,2,middle,-7.27357,5.3263536672596296e-08
1587,535.892,437.021,292.738,2,middle,-7.75621,1.7530326304386948e-08
1588,346.15,881.02,411.252,2,middle,-7.71877,1.9108649743600728e-08
1589,-104.322,839.369,327.636,2,middle,-7.36875,4.278090819876377e-08
1590,-64.335,604.461,236.416,2,middle,-7.42368,3.76981466884626e-08
1591,158.941,852.842,405.025,2,middle,-7.36577,4.3075467543311205e-08
1592,465.551,264.857,296.951,2,middle,-7.74171,1.812550018300111e-08
1593,327.751,348.859,284.604,2,middle,-7.69471,2.0197145772534066e-08
1594,139.981,166.178,326.905,2,middle,-7.35895,4.375724796518449e-08
1595,38.334,280.374,275.485,2,middle,-7.38725,4.0996803847479836e-08
1596,289.884,451.275,352.742,2,middle,-7.69314,2.0270291771850613e-08
1597,-160.612,233.87,274.798,2,middle,-7.40885,3.90076691128687e-08
1598,94.397,161.176,297.913,2,middle,-7.22515,5.9545644463817244e-08
1599,-47.325,341.667,243.028,2,middle,-7.46725,3.409965617133632e-08
1600,-81.828,783.38,306.676,2,middle,-7.3746,4.220850791798844e-08
1601,-40.612,731.565,338.994,2,middle,-7.27034,5.366115300215656e-08
1602,-48.1,554.932,274.027,2,middle,-7.72535,1.8821316592142266e-08
1603,-118.295,71.033,279.496,2,middle,-7.48896,3.243694915078033e-08
1604,420.15,196.952,290.566,2,middle,-7.65111,2.23300656555814e-08
1605,-126.435,515.698,286.804,2,middle,-7.48527,3.271372510785136e-08
1606,169.521,129.305,351.648,2,middle,-7.28627,5.172851368402025e-08
1607,524.288,751.472,311.844,2,middle,-7.65596,2.208208107135819e-08
1608,-166.384,738.307,328.507,2,middle,-7.652,2.228435149270303e-08
1609,208.237,673.122,291.455,2,middle,-7.50716,3.1105701495902945e-08
1610,150.424,452.317,336.492,2,middle,-7.54549,2.847803372514747e-08
1611,608.427,329.7,283.332,2,middle,-7.54937,2.8224743250034346e-08
1612,-70.939,664.204,268.564,2,middle,-7.43238,3.695047281837009e-08
1613,-23.509,122.659,304.012,2,middle,-7.25582,5.548556337235036e-08
1614,-173.728,681.176,252.709,2,middle,-7.53411,2.923411829567707e-08
1615,564.491,401.973,314.793,2,middle,-7.59522,2.539685854223966e-08
1616,499.638,310.108,300.546,2,middle,-7.79401,1.6069042522491205e-08
1617,-11.432,463.416,291.294,2,middle,-7.52512,2.984557841168638e-08
1618,-168.599,514.666,275.26,2,middle,-7.56731,2.7082577836409942e-08
1619,-27.839,79.177,344.349,2,middle,-7.17941,6.615916266704415e-08
1620,54.924,849.973,301.478,2,middle,-7.16049,6.91050841255403e-08
1621,-27.568,555.908,338.633,2,middle,-7.44494,3.589715249682803e-08
1622,428.701,256.755,316.876,2,middle,-7.67058,2.1351087482547482e-08
1623,344.43,185.344,365.942,2,middle,-7.68832,2.0496513833455335e-08
1624,192.115,90.823,300.57,2,middle,-7.39978,3.983088902816288e-08
1625,138.296,82.065,353.048,2,middle,-7.14468,7.166712786279872e-08
1626,440.774,660.318,310.129,2,middle,-7.62054,2.3958520734524283e-08
1627,367.303,368.318,279.185,2,middle,-7.80086,1.5817578555815454e-08
1628,56.184,446.108,305.196,2,middle,-7.46836,3.4012613184402104e-08
1629,66.797,87.157,274.587,2,middle,-7.13368,7.350552774138545e-08
1630,162.49,507.518,364.838,2,middle,-7.65035,2.236917669305836e-08
1631,-22.57,756.253,336.046,2,middle,-7.44839,3.5613118107184125e-08
1632,493.439,240.124,381.826,2,middle,-7.59726,2.527784229412205e-08
1633,-49.334,900.972,277.768,2,middle,-7.21321,6.120543656356219e-08
1634,186.522,48.989,321.159,2,middle,-7.19004,6.45594764821006e-08
1635,-46.278,598.887,337.046,2,middle,-7.53961,2.8866225502425078e-08
1636,-56.468,565.579,233.179,2,middle,-7.4721,3.372096543265998e-08
1637,76.458,133.784,284.578,2,middle,-7.27725,5.2814114177367186e-08
1638,198.761,104.467,320.066,2,middle,-7.33701,4.602459759041137e-08
1639,306.567,713.799,305.719,2,middle,-7.747,1.7906058540352946e-08
1640,40.705,99.709,255.087,2,middle,-7.26885,5.3845572642239995e-08
1641,-75.412,122.639,269.955,2,middle,-7.48986,3.236979880151975e-08
1642,-3.564,88.778,263.03,2,middle,-7.17003,6.760362748475575e-08
1643,491.254,584.239,385.885,2,middle,-7.7229,1.892779397034602e-08
1644,-154.059,440.658,240.763,2,middle,-7.77441,1.6810862655895585e-08
1645,122.813,633.395,347.698,2,middle,-7.50898,3.097561943931172e-08
1646,27.507,330.714,283.304,2,middle,-7.45425,3.513581243077623e-08
1647,-171.094,79.202,259.738,2,middle,-7.58548,2.597287348150546e-08
1648,238.031,195.034,302.383,2,middle,-7.42407,3.7664308639825525e-08
1649,373.224,617.946,382.414,2,middle,-7.728,1.8706821403658017e-08
1650,-14.971,102.767,266.855,2,middle,-7.26013,5.4937640107403245e-08
1651,501.36,73.059,314.303,2,middle,-7.62035,2.3969004668883167e-08
1652,223.535,309.794,310.467,2,middle,-7.54644,2.841580736752806e-08
1653,-88.1,54.874,261.135,2,middle,-7.17823,6.633916487387432e-08
1654,295.371,104.404,361.359,2,middle,-7.51138,3.080491395147439e-08
1655,278.05,202.675,287.602,2,middle,-7.56992,2.6920306486278436e-08
1656,-81.456,216.152,261.292,2,middle,-7.30794,4.921075181514065e-08
1657,217.808,288.54,325.807,2,middle,-7.53706,2.903621476621037e-08
1658,549.123,518.85,343.445,2,middle,-7.79237,1.6129837792943098e-08
1659,-131.682,644.342,262.331,2,middle,-7.56878,2.699106369051776e-08
1660,-44.84,676.912,322.281,2,middle,-7.36655,4.299817273050081e-08
1661,139.334,573.608,364.613,2,middle,-7.49648,3.188012385711361e-08
1662,560.052,569.15,376.322,2,middle,-7.64772,2.2505050924576254e-08
1663,-130.45,284.947,246.115,2,middle,-7.36005,4.364655793905992e-08
1664,-1.728,557.207,252.812,2,middle,-7.33166,4.6595073378239646e-08
1665,255.567,681.02,346.164,2,middle,-7.35401,4.425781815060685e-08
1666,611.464,322.765,283.107,2,middle,-7.59319,2.551584762643643e-08
1667,-37.98,597.128,242.233,2,middle,-7.33813,4.5906057888248276e-08
1668,587.437,538.33,266.22,2,middle,-7.71375,1.9330807675369274e-08
1669,2.272,657.803,327.789,2,middle,-7.45215,3.5306120571034154e-08
1670,207.139,580.749,364.222,2,middle,-7.64292,2.2755165578082477e-08
1671,-16.573,830.694,367.628,2,middle,-7.26802,5.394857777048667e-08
1672,520.394,903.846,311.831,2,middle,-7.66335,2.1709508939688646e-08
1673,-7.005,256.518,292.017,2,middle,-7.31438,4.848640670097708e-08
1674,300.804,247.609,325.304,2,middle,-7.65724,2.2017094172142732e-08
1675,476.469,613.364,387.674,2,middle,-7.82446,1.4980972265445324e-08
1676,226.721,802.102,323.738,2,middle,-7.52193,3.006560863932006e-08
1677,238.176,171.174,292.446,2,middle,-7.57594,2.654972334622399e-08
1678,277.34,664.082,353.128,2,middle,-7.53666,2.9062970427867553e-08
1679,440.083,812.067,315.307,2,middle,-7.72412,1.8874697498728716e-08
1680,610.375,358.028,352.719,2,middle,-7.64461,2.2666788901194172e-08
1681,486.269,223.666,380.327,2,middle,-7.5938,2.54800338136199e-08
1682,-134.358,435.102,234.063,2,middle,-7.62468,2.3731216422644816e-08
1683,390.471,484.679,331.009,2,middle,-7.88739,1.2960149162578402e-08
1684,-19.294,58.836,278.022,2,middle,-7.34171,4.5529197974004937e-08
1685,-107.379,313.415,268.697,2,middle,-7.56794,2.704331955568309e-08
1686,-49.736,109.744,299.743,2,middle,-7.33969,4.574145762686317e-08
1687,-171.25,749.999,302.303,2,middle,-7.62565,2.3678271720032638e-08
1688,554.893,198.891,307.948,2,middle,-7.60555,2.4799904018100075e-08
1689,108.675,296.356,279.396,2,middle,-7.53156,2.9406274029930535e-08
1690,471.62,517.93,356.451,2,middle,-7.79257,1.61224114382448e-08
1691,552.416,771.401,385.818,2,middle,-7.50249,3.1441988172785524e-08
1692,155.905,662.777,293.254,2,middle,-7.43698,3.6561162826314486e-08
1693,385.293,781.672,398.978,2,middle,-7.61358,2.4345572966174717e-08
1694,-91.849,165.883,283.215,2,middle,-7.43976,3.632787545683593e-08
1695,398.083,477.103,296.511,2,middle,-7.87577,1.3311592060248209e-08
1696,-61.618,561.975,287.658,2,middle,-7.50202,3.1476033582721826e-08
1697,-93.494,681.539,339.434,2,middle,-7.41006,3.889914001338479e-08
1698,175.451,96.531,337.885,2,middle,-7.38919,4.081407892777491e-08
1699,628.145,241.233,284.414,2,middle,-7.39011,4.072771078173027e-08
1700,384.016,533.373,342.723,2,middle,-7.79062,1.6194964486701153e-08
1701,512.692,282.368,251.4,3,lower,-8.80404,1.5702181752347148e-09
1702,515.57,583.465,167.843,3,lower,-8.97276,1.0647312479073545e-09
1703,-153.798,723.698,86.32,3,lower,-8.55594,2.7800973258684626e-09
1704,48.773,589.584,185.658,3,lower,-8.35199,4.4464150560026194e-09
1705,-173.78,892.819,136.438,3,lower,-8.61296,2.4380353593830904e-09
1706,229.029,698.387,204.513,3,lower,-8.78861,1.6270091674730234e-09
1707,196.475,83.109,222.139,3,lower,-8.54382,2.858775161019121e-09
1708,-29.729,263.971,168.352,3,lower,-8.52856,2.9610108583671368e-09
1709,-16.548,323.854,196.035,3,lower,-8.56852,2.7007227325827425e-09
1710,-103.209,377.432,110.332,3,lower,-8.78993,1.622071523329577e-09
1711,-104.904,288.087,118.833,3,lower,-8.7237,1.889295977868073e-09
1712,236.517,440.506,176.124,3,lower,-8.61495,2.4268894849766526e-09
1713,-185.133,517.621,154.12,3,lower,-8.72378,1.8889479887396465e-09
1714,20.317,307.856,120.28,3,lower,-8.56833,2.701904533419434e-09
1715,-71.887,183.331,81.007,3,lower,-8.47085,3.381816198304848e-09
1716,44.152,364.198,143.043,3,lower,-8.55954,2.7571474979823867e-09
1717,492.19,751.63,224.998,3,lower,-8.72121,1.900159249289892e-09
1718,489.845,661.104,239.074,3,lower,-8.91711,1.2102915468051864e-09
1719,175.208,566.713,176.689,3,lower,-8.64224,2.2790822565335012e-09
1720,387.034,618.586,195.202,3,lower,-8.90967,1.2312039495821957e-09
1721,324.025,336.919,148.643,3,lower,-8.68866,2.0480473824115414e-09
1722,618.221,645.572,170.535,3,lower,-8.58766,2.584282579273237e-09
1723,-134.079,845.569,241.482,3,lower,-8.54332,2.862068342898241e-09
1724,402.209,264.242,266.105,3,lower,-8.812,1.5417004529495616e-09
1725,43.087,751.317,266.973,3,lower,-8.44418,3.5960026242847245e-09
1726,0.9,499.523,89.236,3,lower,-8.4036,3.948207780378819e-09
1727,246.413,258.062,209.342,3,lower,-8.61214,2.4426430106902687e-09
1728,-154.063,757.584,96.769,3,lower,-8.64154,2.282758665153582e-09
1729,602.243,879.967,262.355,3,lower,-8.55098,2.812030326199375e-09
1730,104.761,500.376,120.288,3,lower,-8.50576,3.1206136224986012e-09
1731,-86.254,312.41,171.023,3,lower,-8.58318,2.611078928445582e-09
1732,-112.689,524.164,155.776,3,lower,-8.48416,3.279744406033809e-09
1733,497.036,467.227,198.069,3,lower,-8.91272,1.2225876375030125e-09
1734,-88.893,578.176,124.844,3,lower,-8.62133,2.3914978788022366e-09
1735,222.799,330.466,146.661,3,lower,-8.82779,1.4866543296154759e-09
1736,443.037,75.869,136.142,3,lower,-8.76466,1.7192538280302848e-09
1737,331.742,857.935,276.771,3,lower,-8.63609,2.3115857044856224e-09
1738,382.379,325.811,164.054,3,lower,-8.97751,1.0531494371885804e-09
1739,152.119,320.471,163.342,3,lower,-8.58522,2.598842737221949e-09
1740,24.076,177.07,122.416,3,lower,-8.42138,3.789832362206165e-09
1741,425.876,452.869,257.008,3,lower,-9.03837,9.154402425499751e-10
1742,530.17,619.964,228.724,3,lower,-8.72385,1.8886435508314767e-09
1743,110.196,361.028,115.375,3,lower,-8.59719,2.5281916929289543e-09
1744,579.411,250.087,189.591,3,lower,-8.72661,1.8766790247265393e-09
1745,239.373,108.067,192.401,3,lower,-8.72489,1.884126248770268e-09
1746,442.531,301.86,163.474,3,lower,-8.86551,1.3629816220348543e-09
1747,128.171,485.419,167.097,3,lower,-8.63116,2.337975737881701e-09
1748,502.612,812.984,159.561,3,lower,-8.73969,1.8210002272823206e-09
1749,445.399,625.528,190.386,3,lower,-8.78041,1.6580208973273614e-09
1750,-126.836,710.64,99.091,3,lower,-8.62329,2.380729207310161e-09
1751,270.713,53.133,146.094,3,lower,-8.64159,2.28249586797803e-09
1752,262.432,591.331,263.963,3,lower,-8.85395,1.399748465293828e-09
1753,525.368,799.653,284.413,3,lower,-8.8124,1.5402811480716134e-09
1754,83.852,865.578,184.452,3,lower,-8.38591,4.11234933583313e-09
1755,40.105,633.448,149.911,3,lower,-8.47661,3.337259668923131e-09
1756,1.34,708.565,215.228,3,lower,-8.27015,5.3684634418723675e-09
1757,310.091,279.082,222.201,3,lower,-8.67314,2.1225601191626007e-09
1758,53.257,574.09,168.424,3,lower,-8.57676,2.649964158358156e-09
1759,203.277,52.422,199.801,3,lower,-8.47782,3.327974577174533e-09
1760,32.599,407.449,192.157,3,lower,-8.64331,2.2734740425463244e-09
1761,-115.736,503.837,91.411,3,lower,-8.74746,1.7887102678250908e-09
1762,303.414,294.845,179.849,3,lower,-8.88296,1.3093025086636916e-09
1763,4.068,324.707,184.716,3,lower,-8.5731,2.6723909970469036e-09
1764,355.84,85.916,190.033,3,lower,-8.60377,2.490175752694148e-09
1765,276.657,329.432,270.874,3,lower,-8.82719,1.4887096379039187e-09
1766,447.31,114.148,180.714,3,lower,-8.88396,1.3062911964567958e-09
1767,68.188,633.213,170.995,3,lower,-8.55596,2.7799693006031773e-09
1768,469.797,907.755,289.774,3,lower,-8.68275,2.0761082775351453e-09
1769,464.156,63.402,155.036,3,lower,-8.54822,2.8299580644020063e-09
1770,590.502,428.247,149.426,3,lower,-8.71826,1.9131102563344e-09
1771,99.871,665.5,141.861,3,lower,-8.58729,2.5864852137153117e-09
1772,6.722,697.954,206.724,3,lower,-8.51447,3.0586515233752986e-09
1773,24.019,570.475,210.725,3,lower,-8.4145,3.850348146786147e-09
1774,339.096,757.152,297.963,3,lower,-8.66968,2.1395379786937056e-09
1775,5.832,596.24,217.823,3,lower,-8.58596,2.594418305871522e-09
1776,-138.211,527.853,113.75,3,lower,-8.70313,1.980933972073884e-09
1777,534.905,827.258,217.066,3,lower,-8.77064,1.6957428712262282e-09
1778,61.771,391.273,169.657,3,lower,-8.7311,1.8573767290529706e-09
1779,294.1,498.933,160.998,3,lower,-8.83061,1.4770323250201292e-09
1780,-5.445,45.032,147.055,3,lower,-8.26029,5.491740406066489e-09
1781,127.039,302.541,172.995,3,lower,-8.44327,3.6035454167830225e-09
1782,303.217,885.514,217.299,3,lower,-8.61992,2.3992748410743573e-09
1783,264.538,331.874,209.582,3,lower,-8.83516,1.461638587695722e-09
1784,412.436,754.159,288.93,3,lower,-8.78567,1.6380607341537093e-09
1785,103.574,402.711,213.714,3,lower,-8.59867,2.51959071933672e-09
1786,170.36,733.882,283.669,3,lower,-8.52066,3.0153657666991234e-09
1787,376.747,140.899,210.046,3,lower,-8.62782,2.3560255724482926e-09
1788,81.195,570.61,156.548,3,lower,-8.64424,2.268610824743186e-09
1789,199.973,850.255,164.472,3,lower,-8.65504,2.212890885436725e-09
1790,145.11,68.096,200.689,3,lower,-8.52529,2.9833897960660063e-09
1791,-144.869,613.084,133.366,3,lower,-8.57162,2.6815135756535493e-09
1792,126.617,515.875,199.765,3,lower,-8.56904,2.6974909729030077e-09
1793,193.143,664.506,273.497,3,lower,-8.69696,2.009277865417021e-09
1794,389.251,215.503,221.046,3,lower,-8.72823,1.8696916995486585e-09
1795,321.905,474.866,154.336,3,lower,-8.75702,1.7497661070621224e-09
1796,80.421,177.586,182.495,3,lower,-8.50768,3.1068479551313186e-09
1797,7.426,857.56,151.046,3,lower,-8.3918,4.056953220360451e-09
1798,-179.066,363.406,156.266,3,lower,-8.6837,2.0715718457933555e-09
1799,189.554,812.687,159.461,3,lower,-8.51343,3.065984817967463e-09
1800,-176.624,257.938,107.18,3,lower,-8.6283,2.3534230352347583e-09
1801,526.595,302.908,244.793,3,lower,-8.65209,2.2279733925775057e-09
1802,-128.555,539.306,75.069,3,lower,-8.5893,2.5745421119264563e-09
1803,-24.68,364.78,114.472,3,lower,-8.66986,2.1386513981488247e-09
1804,-95.076,405.153,76.402,3,lower,-8.75639,1.7523062097627555e-09
1805,134.3,122.176,162.832,3,lower,-8.4955,3.1952143648082216e-09
1806,479.43,160.864,150.678,3,lower,-8.87782,1.3248905425929237e-09
1807,309.159,884.44,193.826,3,lower,-8.57517,2.659683750820749e-09
1808,-158.807,75.228,209.181,3,lower,-8.65699,2.2029771878937912e-09
1809,70.65,534.9,130.451,3,lower,-8.55067,2.81403827387617e-09
1810,95.877,277.401,166.071,3,lower,-8.59801,2.5234226678574377e-09
1811,-33.592,538.901,95.228,3,lower,-8.63083,2.3397529310660533e-09
1812,212.296,836.782,205.359,3,lower,-8.53468,2.919577445816983e-09
1813,589.791,900.275,172.824,3,lower,-8.65969,2.18932380869176e-09
1814,268.154,125.203,276.824,3,lower,-8.56526,2.721071790524337e-09
1815,449.033,103.148,254.689,3,lower,-8.64298,2.2752022052931606e-09
1816,530.68,768.222,269.16,3,lower,-8.66298,2.1728012377545913e-09
1817,-146.462,471.757,149.669,3,lower,-8.74292,1.8075070504497002e-09
1818,180.735,898.249,198.11,3,lower,-8.4166,3.831775003613836e-09
1819,-154.312,449.338,194.261,3,lower,-8.6907,2.0384497026427544e-09
1820,329.228,357.373,259.918,3,lower,-8.84844,1.417620549431166e-09
1821,-58.245,746.509,177.157,3,lower,-8.4725,3.368992157414906e-09
1822,474.468,710.63,151.479,3,lower,-8.67736,2.1020352759524584e-09
1823,-30.207,870.524,262.867,3,lower,-8.42681,3.742742941574825e-09
1824,179.146,136.449,236.673,3,lower,-8.61823,2.40862949374793e-09
1825,122.464,136.548,231.869,3,lower,-8.41592,3.837779334893677e-09
1826,-59.102,668.478,196.631,3,lower,-8.51219,3.074751343890629e-09
1827,98.435,284.194,126.107,3,lower,-8.60176,2.501727485465888e-09
1828,627.088,781.998,150.335,3,lower,-8.65731,2.2013545721823448e-09
1829,-156.719,326.451,110.409,3,lower,-8.71514,1.926903652713266e-09
1830,438.62,387.647,169.112,3,lower,-8.88277,1.309875442264595e-09
1831,409.443,178.393,270.834,3,lower,-8.68965,2.0433840542585484e-09
1832,245.228,691.128,267.268,3,lower,-8.54679,2.8392916157777267e-09
1833,-84.059,299.34,99.833,3,lower,-8.53614,2.909778964948711e-09
1834,45.597,129.386,163.752,3,lower,-8.37368,4.229801627743747e-09
1835,-157.666,279.776,194.573,3,lower,-8.5804,2.6278465408384986e-09
1836,221.505,487.974,140.884,3,lower,-8.84063,1.4433444945637069e-09
1837,-92.968,657.872,227.628,3,lower,-8.5917,2.560353906004208e-09
1838,463.397,487.667,256.312,3,lower,-9.00516,9.88188965317058e-10
1839,253.934,145.026,260.092,3,lower,-8.49836,3.1742417535687687e-09
1840,-86.512,566.375,88.121,3,lower,-8.57746,2.6456963611426925e-09
1841,69.693,868.435,262.816,3,lower,-8.4371,3.65510619992389e-09
1842,84.093,805.351,134.34,3,lower,-8.35065,4.460155496613161e-09
1843,382.639,57.021,157.725,3,lower,-8.66487,2.163366000275023e-09
1844,53.311,744.597,181.613,3,lower,-8.44182,3.6155968553885784e-09
1845,315.961,447.64,225.967,3,lower,-8.8691,1.3517612728214169e-09
1846,497.583,78.056,155.279,3,lower,-8.79852,1.5903034459559554e-09
1847,224.256,310.46,157.584,3,lower,-8.82094,1.5102887938592676e-09
1848,627.297,177.65,261.244,3,lower,-8.57808,2.64192205246936e-09
1849,524.05,519.66,178.026,3,lower,-8.87694,1.3275778567196565e-09
1850,-117.342,572.663,166.542,3,lower,-8.53232,2.93548590895675e-09
1851,-12.795,531.911,184.641,3,lower,-8.57156,2.681884066036683e-09
1852,-27.781,59.091,195.145,3,lower,-8.23876,5.770852844042182e-09
1853,426.452,284.103,213.773,3,lower,-8.99147,1.019835205331829e-09
1854,606.63,304.995,231.132,3,lower,-8.7178,1.9151376754674697e-09
1855,-17.439,99.832,198.702,3,lower,-8.40524,3.933326517288055e-09
1856,-175.043,45.515,186.229,3,lower,-8.50715,3.1106417739394726e-09
1857,278.497,880.024,167.969,3,lower,-8.55728,2.771532655370623e-09
1858,453.042,739.629,245.411,3,lower,-8.68239,2.077829940755923e-09
1859,-130.333,430.783,87.831,3,lower,-8.75134,1.7728010488828728e-09
1860,233.612,644.827,223.833,3,lower,-8.6222,2.3867119083399767e-09
1861,-167.815,482.053,54.545,3,lower,-8.73216,1.8528488829023074e-09
1862,496.218,894.696,310.684,3,lower,-8.62552,2.368536054156344e-09
1863,-177.525,391.174,87.17,3,lower,-8.78866,1.6268218619026465e-09
1864,-60.242,838.843,242.547,3,lower,-8.38944,4.079059121629942e-09
1865,560.446,718.391,203.835,3,lower,-8.95262,1.115269948298075e-09
1866,-144.941,667.458,100.276,3,lower,-8.555,2.7861211686297723e-09
1867,-89.46,434.883,129.759,3,lower,-8.73002,1.8620013863557032e-09
